86.193,-273.19,-402.93,-271.56,111.43,19.894,13.964,20.594,13.259,-2.0445,-2.2346,3.5044,1.7564,-0.5693,4.4777,13.739,16.664,21.683,25.142,22.74,13.399,14.558,18.536,11.418,-3.9787,-1.9861,12.909,23.449,30.992,111.4,-28.658,-901.19
89.064,-287.81,-420.14,-285.15,109.71,18.747,15.223,19.622,14.022,4.0467,3.242,6.6626,7.9463,11.814,18.349,23.371,22.049,28.892,33.284,31.573,22.212,23.296,23.816,17.789,6.4617,6.4909,16.848,21.889,28.355,108.88,-35.728,-932.45
89.201,-303.29,-441.41,-303.29,103.47,17.82,15.398,17.143,8.3578,5.3747,6.5028,10.315,12.505,18.243,23.044,23.523,21.573,27.122,34.744,33.4,23.39,22.263,25.037,17.756,9.4266,9.0606,18.588,16.832,20.745,102.87,-43.201,-963.33
81.04,-323.47,-463.28,-320.9,93.062,8.4494,6.9226,13.613,8.203,5.6913,2.5296,4.5086,8.1015,13.643,16.098,15.362,12.798,16.248,23.76,23.75,13.662,10.853,16.785,10.742,1.352,0.3862,9.6843,9.1594,10.829,92.914,-57.254,-993.81
72.857,-345.04,-485.3,-338.78,81.889,-2.7859,-1.9106,6.5294,0.12963,-1.9844,-3.8548,0.42023,3.1313,6.0183,7.0065,7.9982,5.7447,5.7662,6.5817,6.1031,-0.15459,0.36188,4.3123,-1.418,-9.4956,-10.387,-0.58622,0.36782,3.3971,81.653,-75.025,-1025.2
68.056,-364.21,-508.57,-358.02,72.966,-8.1404,-6.8415,-0.53235,-13.981,-13.458,-11.667,-0.44379,0.7862,1.4601,-1.0364,2.1792,2.9432,1.4424,-1.4755,-4.7201,-9.3321,-7.206,-4.2695,-11.019,-16.512,-17.901,-8.3727,-8.3271,-4.3348,71.647,-88.826,-1056.6
69.269,-374.09,-522.4,-367.11,74.181,-7.1516,-7.4494,1.6931,-6.8825,-5.2916,-10.47,-3.5318,-0.092824,5.4107,2.7411,4.6361,5.4872,4.9832,4.1321,-1.7879,-8.1664,-8.5015,-2.6698,-7.7436,-13.392,-15.424,-8.6864,-8.2456,-8.1508,71.824,-90.099,-1081
82.827,-373.41,-525.16,-367.37,80.767,-0.73326,-0.59169,7.5756,5.1563,8.6777,1.8359,1.1996,4.1375,10.411,12.326,13.985,13.064,12.414,11.71,5.0935,-2.113,-0.66203,6.9496,2.6567,-2.8108,-4.9277,0.60241,0.5304,-1.7315,78.193,-87.813,-1090.2
92.39,-380.37,-536.95,-377.52,80.32,0.87758,1.4581,4.8894,-1.3917,3.7948,4.9664,8.7512,9.0661,8.2199,10.557,15.493,16.534,15.841,14.084,9.5382,3.9344,8.0625,14.071,7.2063,2.0369,-2.5662,3.9977,3.1792,2.9249,77.339,-97.283,-1118.6
87.409,-394.24,-551.91,-390.92,75.205,-7.0275,-5.2619,0.44937,-5.7962,-3.1471,-3.7624,3.8243,5.4416,5.3281,4.3548,9.4177,10.312,11.581,13.529,13.861,8.7608,8.5228,12.827,6.2915,0.23451,-7.2476,-0.2658,-0.39547,-1.0887,71.377,-108.12,-1149.9
88.741,-395.94,-556.67,-395.01,76.432,-7.7523,-5.8567,1.8395,0.62079,1.4815,-4.7101,-1.3465,-0.052827,3.054,3.1649,8.5446,7.3154,8.4806,11.656,15.311,10.567,7.7532,12.068,7.1489,3.352,-2.5125,5.97,4.0693,-0.033697,74.248,-103.83,-1153.7
94.961,-396.19,-563.35,-400.35,76.59,-3.3387,-3.4504,1.4131,-3.2441,-1.184,-4.3102,0.85048,0.51808,0.21127,2.5762,11.493,10.382,10.038,10.825,14.813,10.059,9.9849,13.827,10.83,9.5696,4.311,10.121,6.7439,2.1473,77.774,-101,-1162.2
86.508,-410.01,-577.07,-410.42,69.531,-10.2,-11.161,-3.4918,-14.014,-12.688,-14.435,-2.9122,-1.7073,0.48917,4.2716,11.745,10.386,11.682,14.064,16.306,10.488,9.1553,11.164,11.537,9.6039,1.3646,2.2799,-0.37661,-4.8661,72.281,-108.73,-1188.9
79.718,-417.11,-580.85,-413.43,67.061,-16.674,-15.263,-4.6007,-13.444,-12.382,-16.645,-6.027,-4.9697,3.0795,8.5999,12.846,9.922,13.222,17.548,18.031,12,8.8094,10.772,11.218,9.8578,0.98269,3.6682,-0.1274,-7.4521,69.676,-110.86,-1197.3
86.54,-413.04,-579.34,-413.91,69.278,-12.764,-11.281,-3.513,-6.6239,-3.7925,-8.4611,-1.1614,-0.67602,3.1496,7.3179,13.199,10.893,14.556,17.999,18.101,12.222,10.938,15.065,10.943,11.195,3.7921,9.4024,3.6492,-3.5657,72.871,-109.68,-1196.5
82.852,-422.82,-589.09,-422.59,62.109,-17.875,-16.89,-10.008,-12.765,-8.7069,-12.741,-5.8003,-3.6175,-1.8156,0.3871,5.4862,3.8413,7.0907,12.77,14.614,7.2622,2.5981,5.7258,2.2376,1.9472,-5.5064,-2.3608,-7.1569,-11.598,65.274,-121.12,-1217.1
68.879,-438.04,-601.66,-431.96,53.411,-27.664,-25.963,-16.658,-27.507,-23.145,-25.888,-14.709,-16.202,-10.069,-7.1808,-2.6723,-4.1838,-0.82061,3.9306,5.0996,-2.2301,-9.6121,-9.4881,-9.8112,-9.2084,-16.742,-14.215,-17.264,-22.023,52.943,-135.53,-1237.2
68.041,-438.63,-603.62,-433.78,55.26,-25.118,-23.522,-14.124,-27.86,-22.097,-25.188,-10.771,-14.839,-10.264,-9.296,-1.7475,-1.2375,1.932,1.0724,-0.20427,-4.9797,-7.6996,-7.6051,-9.3769,-6.6084,-13.301,-11.053,-15.081,-21.313,53.592,-135.87,-1239.4
72.013,-438.98,-604.39,-435.94,56.347,-23.22,-22.62,-14.988,-20.718,-11.727,-17.918,-6.7936,-6.1736,-4.194,-5.2176,2.2941,3.3892,4.7697,4.5111,4.5677,-0.2029,-2.642,-1.8742,-5.0788,-2.2984,-8.735,-9.2274,-17.188,-23.517,53.641,-135.12,-1243.7
67.989,-447.32,-611.62,-442.89,48.342,-33.208,-32.053,-23.273,-26.142,-15.667,-21.471,-12.32,-10.427,-4.7753,-3.0021,2.0284,1.9806,2.9499,6.2192,6.8612,-0.12951,-7.4843,-7.6102,-10.665,-8.2243,-15.796,-14.575,-22.425,-28.323,45.801,-143.79,-1253.6
63.72,-452.1,-616.75,-447.76,41.898,-40.757,-37.013,-24.201,-31.166,-24.126,-29.003,-15.103,-13.827,-7.01,-4.9751,2.0849,3.2374,5.8452,5.8324,4.0001,-2.5006,-8.5161,-8.1881,-12.806,-9.8408,-20.333,-17.137,-22.608,-27.856,43.457,-148.44,-1257.7
60.436,-455.16,-616.49,-446.73,39.763,-41.551,-36.346,-22.274,-26.89,-18.687,-27.422,-14.927,-8.895,-2.6996,-2.9941,3.9418,6.4398,8.6497,8.0807,5.8696,-0.49282,-5.1995,-5.311,-9.5732,-4.5029,-15.511,-16.637,-26.508,-33.171,41.584,-146.9,-1261.3
